"pegawai_id","nip","nama_lengkap","jenis_kelamin","umur","kelompok_umur","generasi","tahun_lahir","tahun_masuk","masa_kerja","kelompok_masa_kerja","status_pegawai","jenis_asn","agama","pendidikan","jabatan","jenis_jabatan","golongan","nama_pangkat","instansi","jenis_instansi","provinsi","predikat_kinerja_terakhir","rata_rata_kinerja","jumlah_cuti","pernah_mutasi","tanggal_snapshot"
20143,"197009272004019013",Dr. Harsaya Purwanti,P,55,"51 - 60",Gen X (1965-1980),1970,2004,22,"21 - 25",Aktif,PNS,Islam,S1,Penghulu,Fungsional,III/c,Penata,Kementerian Hukum dan Hak Asasi Manusia,Pusat,DKI Jakarta,Sangat Baik,90.18,6,true,2026-07-08
20144,"198611032011057885",Zulfa Jailani,L,39,"31 - 40",Milenial (1981-1996),1986,2011,15,"11 - 15",Aktif,PNS,Islam,S1,Kepala Bidang,Struktural,II/a,Pengatur Muda,Pemerintah Provinsi Sulawesi Utara,Daerah,Sulawesi Utara,Cukup,81.13,4,false,2026-07-08
20145,"197502162004025989","dr. Rika Mahendra, S.I.Kom",L,51,"51 - 60",Gen X (1965-1980),1975,2004,22,"21 - 25",Aktif,PPPK,Islam,S1,Kepala Dinas,Struktural,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Sumatera Utara,Daerah,Sumatera Utara,Sangat Baik,92.70,3,false,2026-07-08
20146,"199104272013085671",Vanya Jailani,L,35,"31 - 40",Milenial (1981-1996),1991,2013,13,"11 - 15",Aktif,PNS,Islam,S2,Pustakawan Ahli Pertama,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Papua Barat,Daerah,Papua Barat,Sangat Baik,91.88,3,false,2026-07-08
20147,"197107222015038910",Samsul Laksmiwati,L,54,"51 - 60",Gen X (1965-1980),1971,2015,11,"11 - 15",Aktif,PNS,Islam,S3,Analis Kepegawaian Ahli Pertama,Fungsional,IV/a,Pembina,Pemerintah Provinsi Sulawesi Tengah,Daerah,Sulawesi Tengah,Baik,82.82,5,false,2026-07-08
20148,"199001072017124084","drg. Heru Latupono, M.Kom.",L,36,"31 - 40",Milenial (1981-1996),1990,2017,9,"6 - 10",Aktif,PNS,Islam,S1,Analis Kebijakan Ahli Muda,Fungsional,III/b,Penata Muda Tingkat I,Kementerian Dalam Negeri,Pusat,DKI Jakarta,Baik,83.51,4,false,2026-07-08
20149,"197907092017035724",Hamima Oktaviani,L,46,"41 - 50",Gen X (1965-1980),1979,2017,9,"6 - 10",Aktif,PNS,Islam,S2,Pranata Komputer Ahli Pertama,Fungsional,III/d,Penata Tingkat I,Kementerian Luar Negeri,Pusat,DKI Jakarta,Baik,83.60,6,false,2026-07-08
20150,"198904072013032564",Yusuf Kusmawati,L,37,"31 - 40",Milenial (1981-1996),1989,2013,13,"11 - 15",Aktif,PNS,Islam,S1,Kepala Subbagian,Struktural,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Jambi,Daerah,Jambi,Sangat Baik,90.43,3,false,2026-07-08
20151,"197012012007063782",Salsabila Wahyudin,P,55,"51 - 60",Gen X (1965-1980),1970,2007,19,"16 - 20",Aktif,PNS,Islam,S1,Kepala Subbagian,Struktural,III/c,Penata,Pemerintah Provinsi Papua Pegunungan,Daerah,Papua Pegunungan,Baik,87.07,5,false,2026-07-08
20152,"199208102023032415",Luis Marpaung,P,33,"31 - 40",Milenial (1981-1996),1992,2023,3,"1 - 5",Aktif,PNS,Islam,S1,Pustakawan Ahli Pertama,Fungsional,III/a,Penata Muda,Pemerintah Provinsi Kalimantan Selatan,Daerah,Kalimantan Selatan,Baik,82.91,4,false,2026-07-08
20153,"197105162010089566",Jasmin Hidayanto,P,55,"51 - 60",Gen X (1965-1980),1971,2010,16,"16 - 20",Aktif,PPPK,Islam,S1,Kepala Bidang,Struktural,III/d,Penata Tingkat I,Pemerintah Provinsi Riau,Daerah,Riau,Baik,81.97,4,true,2026-07-08
20154,"196703102003075559","Jessica Sihombing, S.Ked",P,59,"51 - 60",Gen X (1965-1980),1967,2003,23,"21 - 25",Pensiun,PNS,Islam,S2,Apoteker,Fungsional,III/d,Penata Tingkat I,Pemerintah Provinsi Sumatera Utara,Daerah,Sumatera Utara,Cukup,73.68,4,true,2026-07-08
20155,"197309102022086998",Cindy Utama,P,52,"51 - 60",Gen X (1965-1980),1973,2022,4,"1 - 5",Aktif,PPPK,Islam,S1,Pengawas Ketenagakerjaan,Fungsional,IV/a,Pembina,Pemerintah Provinsi Sulawesi Utara,Daerah,Sulawesi Utara,Cukup,80.79,3,false,2026-07-08
20446,"197401282006085296",Yani Budiyanto,L,52,"51 - 60",Gen X (1965-1980),1974,2006,20,"16 - 20",Aktif,PNS,Islam,S2,Dokter,Fungsional,III/c,Penata,Pemerintah Provinsi Sulawesi Utara,Daerah,Sulawesi Utara,Baik,83.60,4,false,2026-07-08
20156,"197806262005084064","Hj. Mala Tamba, M.M.",L,48,"41 - 50",Gen X (1965-1980),1978,2005,21,"21 - 25",Aktif,PNS,Islam,S2,Statistisi Ahli Pertama,Fungsional,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Kalimantan Utara,Daerah,Kalimantan Utara,Baik,82.70,3,false,2026-07-08
20157,"198512142025077248",Titin Safitri,L,40,"31 - 40",Milenial (1981-1996),1985,2025,1,"1 - 5",Aktif,PNS,Islam,S2,Pengawas Ketenagakerjaan,Fungsional,III/c,Penata,Kementerian Hukum dan Hak Asasi Manusia,Pusat,DKI Jakarta,Baik,81.57,1,false,2026-07-08
20158,"196606192013129723",R. Hasna Maheswara,P,60,"51 - 60",Gen X (1965-1980),1966,2013,13,"11 - 15",Pensiun,PNS,Islam,S2,Dokter,Fungsional,III/d,Penata Tingkat I,Pemerintah Provinsi Riau,Daerah,Riau,Baik,82.36,5,false,2026-07-08
20159,"196404281992106667",Gilda Prastuti,L,62,>60,Baby Boomers (1946-1964),1964,1992,34,> 30,Pensiun,PNS,Islam,S3,Pranata Komputer Ahli Pertama,Fungsional,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Jawa Timur,Daerah,Jawa Timur,Cukup,73.04,3,false,2026-07-08
20160,"198303222013049164","Simon Narpati, S.Pt",P,43,"41 - 50",Milenial (1981-1996),1983,2013,13,"11 - 15",Aktif,PNS,Islam,S2,Analis Kebijakan Ahli Pertama,Fungsional,III/a,Penata Muda,Pemerintah Provinsi Sulawesi Tengah,Daerah,Sulawesi Tengah,Baik,83.26,4,false,2026-07-08
20161,"197109011995064622",Marsito Winarno,L,54,"51 - 60",Gen X (1965-1980),1971,1995,31,> 30,Aktif,PNS,Kristen,S1,Kepala Bidang,Struktural,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Papua Pegunungan,Daerah,Papua Pegunungan,Baik,83.33,2,false,2026-07-08
20162,"198109292013046562","Drs. Zalindra Hakim, S.H.",P,44,"41 - 50",Milenial (1981-1996),1981,2013,13,"11 - 15",Aktif,PNS,Islam,S1,Apoteker,Fungsional,III/d,Penata Tingkat I,Pemerintah Provinsi Jawa Barat,Daerah,Jawa Barat,Cukup,78.91,4,false,2026-07-08
20163,"199206042023039378",drg. Cinthia Tamba,P,34,"31 - 40",Milenial (1981-1996),1992,2023,3,"1 - 5",Aktif,PNS,Islam,S1,Kepala Dinas,Struktural,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Bengkulu,Daerah,Bengkulu,Baik,83.81,4,false,2026-07-08
20164,"199808062023022628",Lala Mayasari,L,27,"21 - 30",Gen Z (1997-2012),1998,2023,3,"1 - 5",Aktif,PNS,Islam,S1,Analis SDM Aparatur Ahli Pertama,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Sulawesi Utara,Daerah,Sulawesi Utara,Cukup,76.46,2,false,2026-07-08
20165,"199205192021043723",Septi Sitorus,P,34,"31 - 40",Milenial (1981-1996),1992,2021,5,"1 - 5",Aktif,PNS,Islam,S1,Analis Kebijakan Ahli Muda,Fungsional,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Kalimantan Tengah,Daerah,Kalimantan Tengah,Baik,82.17,6,false,2026-07-08
20166,"196905242002071302",Reksa Nababan,P,57,"51 - 60",Gen X (1965-1980),1969,2002,24,"21 - 25",Aktif,PNS,Islam,S1,Penyuluh Pertanian,Fungsional,III/d,Penata Tingkat I,Pemerintah Provinsi Papua,Daerah,Papua,Baik,82.41,6,false,2026-07-08
20167,"199212032021079988",Eka Yolanda,L,33,"31 - 40",Milenial (1981-1996),1992,2021,5,"1 - 5",Aktif,PNS,Islam,S1,Kepala Bidang,Struktural,III/a,Penata Muda,Pemerintah Provinsi Papua,Daerah,Papua,Baik,80.89,5,false,2026-07-08
20168,"197408212002099703","Tgk. Makara Wibowo, M.Kom.",P,51,"51 - 60",Gen X (1965-1980),1974,2002,24,"21 - 25",Aktif,PNS,Islam,S1,Apoteker,Fungsional,III/a,Penata Muda,Pemerintah Provinsi Sumatera Barat,Daerah,Sumatera Barat,Sangat Baik,90.96,3,false,2026-07-08
20169,"197908082010057876","Wirda Purwanti, M.Farm",P,46,"41 - 50",Gen X (1965-1980),1979,2010,16,"16 - 20",Aktif,PNS,Islam,S2,Kepala Bidang,Struktural,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Sumatera Utara,Daerah,Sumatera Utara,Baik,83.99,4,false,2026-07-08
20170,"199608162024012715",Okto Saptono,L,29,"21 - 30",Milenial (1981-1996),1996,2024,2,"1 - 5",Aktif,PNS,Islam,S1,Pustakawan Ahli Pertama,Fungsional,III/a,Penata Muda,Pemerintah Provinsi Jawa Timur,Daerah,Jawa Timur,Sangat Baik,91.22,1,true,2026-07-08
20171,"198202272016070417","Nasab Rahmawati, M.Kom.",L,44,"41 - 50",Milenial (1981-1996),1982,2016,10,"6 - 10",Aktif,PPPK,Islam,S1,Perencana Ahli Pertama,Fungsional,III/c,Penata,Pemerintah Provinsi Nusa Tenggara Barat,Daerah,Nusa Tenggara Barat,Cukup,77.10,5,false,2026-07-08
20172,"198012282018091939",Ir. Kuncara Najmudin,L,45,"41 - 50",Gen X (1965-1980),1980,2018,8,"6 - 10",Aktif,PNS,Islam,S1,Dokter,Fungsional,III/c,Penata,Pemerintah Provinsi Sulawesi Barat,Daerah,Sulawesi Barat,Baik,84.74,4,false,2026-07-08
20173,"197208192012051126",Kamaria Pratama,L,53,"51 - 60",Gen X (1965-1980),1972,2012,14,"11 - 15",Aktif,PNS,Islam,S1,Perencana Ahli Pertama,Fungsional,III/d,Penata Tingkat I,Pemerintah Provinsi Jambi,Daerah,Jambi,Baik,91.05,5,false,2026-07-08
20174,"199107092014060437","Dt. Nyana Mayasari, S.IP",P,34,"31 - 40",Milenial (1981-1996),1991,2014,12,"11 - 15",Aktif,PNS,Islam,S1,Apoteker,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Papua,Daerah,Papua,Baik,84.47,4,false,2026-07-08
20175,"199804092024022445",Laila Anggriawan,L,28,"21 - 30",Gen Z (1997-2012),1998,2024,2,"1 - 5",Aktif,PNS,Islam,S1,Penyuluh Pertanian,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Papua Tengah,Daerah,Papua Tengah,Cukup,74.59,1,false,2026-07-08
20176,"199805202025086727",Hj. Tira Pertiwi,L,28,"21 - 30",Gen Z (1997-2012),1998,2025,1,"1 - 5",Aktif,PNS,Islam,S2,Pustakawan Ahli Pertama,Fungsional,III/b,Penata Muda Tingkat I,Kementerian Agama,Pusat,DKI Jakarta,Baik,81.80,2,false,2026-07-08
20177,"199106112020043115",Mulyanto Gunarto,P,35,"31 - 40",Milenial (1981-1996),1991,2020,6,"6 - 10",Aktif,PPPK,Islam,S1,Pranata Komputer Ahli Muda,Fungsional,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Sumatera Utara,Daerah,Sumatera Utara,Baik,83.27,3,true,2026-07-08
20178,"198011022024015501",Sari Suryono,L,45,"41 - 50",Gen X (1965-1980),1980,2024,2,"1 - 5",Aktif,PNS,Islam,S1,Penyuluh Pertanian,Fungsional,IV/a,Pembina,Pemerintah Provinsi Jawa Barat,Daerah,Jawa Barat,Baik,84.30,1,false,2026-07-08
20179,"199207022018075437",Endah Zulkarnain,P,34,"31 - 40",Milenial (1981-1996),1992,2018,8,"6 - 10",Aktif,PNS,Islam,S1,Analis Kepegawaian Ahli Pertama,Fungsional,II/a,Pengatur Muda,Pemerintah Provinsi Nusa Tenggara Barat,Daerah,Nusa Tenggara Barat,Cukup,80.47,2,false,2026-07-08
20180,"199008232019122408",Titin Fujiati,P,35,"31 - 40",Milenial (1981-1996),1990,2019,7,"6 - 10",Aktif,PNS,Islam,S2,Dokter,Fungsional,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Jawa Tengah,Daerah,Jawa Tengah,Cukup,76.30,5,true,2026-07-08
20181,"196603092013043502",KH. Kusuma Irawan,P,60,"51 - 60",Gen X (1965-1980),1966,2013,13,"11 - 15",Pensiun,PNS,Islam,S1,Sekretaris,Struktural,IV/a,Pembina,Pemerintah Provinsi Sulawesi Barat,Daerah,Sulawesi Barat,Baik,83.53,1,false,2026-07-08
20182,"197610032004018093",Mujur Laksmiwati,L,49,"41 - 50",Gen X (1965-1980),1976,2004,22,"21 - 25",Aktif,PNS,Kristen,S1,Penghulu,Fungsional,III/a,Penata Muda,Pemerintah Provinsi Bengkulu,Daerah,Bengkulu,Baik,83.54,6,true,2026-07-08
20183,"196709132003042258",Umar Hakim,P,58,"51 - 60",Gen X (1965-1980),1967,2003,23,"21 - 25",Pensiun,PNS,Islam,S2,Kepala Bidang,Struktural,III/d,Penata Tingkat I,Pemerintah Provinsi Jawa Barat,Daerah,Jawa Barat,Baik,82.99,4,false,2026-07-08
20184,"197204262003044552",Sutan Irwan Salahudin,L,54,"51 - 60",Gen X (1965-1980),1972,2003,23,"21 - 25",Aktif,PNS,Islam,S1,Kepala Bidang,Struktural,III/a,Penata Muda,Pemerintah Provinsi Sulawesi Barat,Daerah,Sulawesi Barat,Sangat Baik,90.87,5,true,2026-07-08
20185,"200104132026065936",Satya Mustofa,L,25,"21 - 30",Gen Z (1997-2012),2001,2026,0,"1 - 5",Aktif,PPPK,Islam,S1,Perencana Ahli Pertama,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Sulawesi Tenggara,Daerah,Sulawesi Tenggara,Cukup,74.75,0,false,2026-07-08
20186,"197507102000067477",Oni Rahmawati,P,50,"41 - 50",Gen X (1965-1980),1975,2000,26,"26 - 30",Aktif,PNS,Islam,S1,Analis SDM Aparatur Ahli Muda,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Bengkulu,Daerah,Bengkulu,Cukup,75.34,6,true,2026-07-08
20187,"198403102026060873",Unggul Prayoga,P,42,"41 - 50",Milenial (1981-1996),1984,2026,0,"1 - 5",Aktif,PNS,Kristen,S2,Arsiparis Ahli Pertama,Fungsional,IV/a,Pembina,Pemerintah Provinsi Kalimantan Utara,Daerah,Kalimantan Utara,Baik,83.13,1,false,2026-07-08
20188,"198807062011030794",Sutan Imam Widodo,L,38,"31 - 40",Milenial (1981-1996),1988,2011,15,"11 - 15",Aktif,PPPK,Islam,S1,Auditor Ahli Pertama,Fungsional,II/a,Pengatur Muda,Pemerintah Provinsi Maluku,Daerah,Maluku,Sangat Baik,92.53,3,false,2026-07-08
20189,"200102172026055958",Janet Utami,L,25,"21 - 30",Gen Z (1997-2012),2001,2026,0,"1 - 5",Aktif,PPPK,Kristen,S1,Auditor Ahli Pertama,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Sumatera Barat,Daerah,Sumatera Barat,Baik,82.15,0,false,2026-07-08
20190,"200405032026048477",Purwadi Wibowo,L,22,"21 - 30",Gen Z (1997-2012),2004,2026,0,"1 - 5",Aktif,PNS,Islam,S1,Penghulu,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Jambi,Daerah,Jambi,Cukup,74.04,1,false,2026-07-08
20191,"198704182010041409",Bakiman Megantara,P,39,"31 - 40",Milenial (1981-1996),1987,2010,16,"16 - 20",Aktif,PNS,Islam,S1,Analis SDM Aparatur Ahli Pertama,Fungsional,II/b,Pengatur Muda Tingkat I,Kementerian Keuangan,Pusat,DKI Jakarta,Cukup,80.06,6,true,2026-07-08
20192,"196709032008059664",Mutia Rajasa,P,58,"51 - 60",Gen X (1965-1980),1967,2008,18,"16 - 20",Aktif,PNS,Islam,S1,Apoteker,Fungsional,III/d,Penata Tingkat I,Kementerian Ketenagakerjaan,Pusat,DKI Jakarta,Cukup,82.03,8,false,2026-07-08
20193,"196507202020057459",Ellis Nababan,L,60,"51 - 60",Gen X (1965-1980),1965,2020,6,"6 - 10",Pensiun,PNS,Islam,S2,Analis Kebijakan Ahli Pertama,Fungsional,IV/b,Pembina Tingkat I,Pemerintah Provinsi Sulawesi Tengah,Daerah,Sulawesi Tengah,Baik,81.29,2,false,2026-07-08
20194,"200303112026075728","Adhiarja Yuniar, S.Kom",L,23,"21 - 30",Gen Z (1997-2012),2003,2026,0,"1 - 5",Aktif,PNS,Kristen,S1,Pengelola Pengadaan Barang/Jasa,Fungsional,II/a,Pengatur Muda,Pemerintah Provinsi Riau,Daerah,Riau,Baik,82.20,0,false,2026-07-08
20195,"197001112009103837","Tasdik Hidayat, S.Kom",P,56,"51 - 60",Gen X (1965-1980),1970,2009,17,"16 - 20",Aktif,PNS,Kristen,S1,Kepala Dinas,Struktural,III/d,Penata Tingkat I,Kementerian Agama,Pusat,DKI Jakarta,Baik,82.66,4,false,2026-07-08
20196,"197701012009037971",Febi Rajata,P,49,"41 - 50",Gen X (1965-1980),1977,2009,17,"16 - 20",Aktif,PNS,Islam,S1,Auditor Ahli Pertama,Fungsional,III/d,Penata Tingkat I,Pemerintah Aceh,Daerah,Aceh,Baik,80.87,5,false,2026-07-08
20197,"199704242026078811",Ade Hakim,L,29,"21 - 30",Gen Z (1997-2012),1997,2026,0,"1 - 5",Aktif,PPPK,Islam,S1,Analis Kebijakan Ahli Pertama,Fungsional,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Papua Pegunungan,Daerah,Papua Pegunungan,Baik,83.98,0,false,2026-07-08
20198,"199805282025108936",Radika Wijayanti,L,28,"21 - 30",Gen Z (1997-2012),1998,2025,1,"1 - 5",Aktif,PNS,Buddha,S2,Pengelola Pengadaan Barang/Jasa,Fungsional,III/a,Penata Muda,Pemerintah Provinsi Papua Barat,Daerah,Papua Barat,Cukup,80.42,3,false,2026-07-08
20199,"199806152024095730",Patricia Nasyiah,P,28,"21 - 30",Gen Z (1997-2012),1998,2024,2,"1 - 5",Aktif,PNS,Islam,S2,Pustakawan Ahli Pertama,Fungsional,II/b,Pengatur Muda Tingkat I,Kementerian Pertahanan,Pusat,DKI Jakarta,Baik,81.08,3,true,2026-07-08
20200,"199706082019018734",Nilam Anggraini,P,29,"21 - 30",Gen Z (1997-2012),1997,2019,7,"6 - 10",Aktif,PNS,Islam,S1,Perencana Ahli Pertama,Fungsional,II/a,Pengatur Muda,Pemerintah Provinsi Maluku,Daerah,Maluku,Cukup,81.59,3,false,2026-07-08
20201,"198003102025070548",Olivia Saptono,L,46,"41 - 50",Gen X (1965-1980),1980,2025,1,"1 - 5",Aktif,PNS,Islam,S1,Pranata Komputer Ahli Pertama,Fungsional,IV/a,Pembina,Pemerintah Provinsi Kalimantan Tengah,Daerah,Kalimantan Tengah,Baik,83.61,2,false,2026-07-08
20202,"197612242011123175",Julia Laksmiwati,L,49,"41 - 50",Gen X (1965-1980),1976,2011,15,"11 - 15",Aktif,PNS,Hindu,S1,Pustakawan Ahli Pertama,Fungsional,III/d,Penata Tingkat I,Pemerintah Provinsi Jambi,Daerah,Jambi,Baik,83.40,4,false,2026-07-08
20203,"198211112023045773","Putri Safitri, S.Farm",L,43,"41 - 50",Milenial (1981-1996),1982,2023,3,"1 - 5",Aktif,PPPK,Islam,S1,Dokter,Fungsional,III/c,Penata,Pemerintah Provinsi Sulawesi Utara,Daerah,Sulawesi Utara,Cukup,79.73,4,false,2026-07-08
20204,"197507192019084190",Ulva Suryono,L,50,"41 - 50",Gen X (1965-1980),1975,2019,7,"6 - 10",Aktif,PNS,Islam,S1,Sekretaris,Struktural,IV/a,Pembina,Pemerintah Provinsi Papua Barat,Daerah,Papua Barat,Baik,85.12,2,false,2026-07-08
20205,"198308222014082314",Drs. Prayitna Andriani,P,42,"41 - 50",Milenial (1981-1996),1983,2014,12,"11 - 15",Aktif,PNS,Islam,S2,Auditor Ahli Pertama,Fungsional,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Kalimantan Tengah,Daerah,Kalimantan Tengah,Baik,85.24,4,false,2026-07-08
20206,"199710072025048906",Elisa Maryati,L,28,"21 - 30",Gen Z (1997-2012),1997,2025,1,"1 - 5",Aktif,PNS,Kristen,S1,Arsiparis Ahli Pertama,Fungsional,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Gorontalo,Daerah,Gorontalo,Baik,82.86,1,false,2026-07-08
20207,"200207092025065000","Kemba Gunawan, M.Ak",P,23,"21 - 30",Gen Z (1997-2012),2002,2025,1,"1 - 5",Aktif,PNS,Islam,S1,Dokter,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Kep. Bangka Belitung,Daerah,Kep. Bangka Belitung,Baik,82.22,2,true,2026-07-08
20208,"199209172018061215","Dr. Olivia Laksmiwati, M.Pd",P,33,"31 - 40",Milenial (1981-1996),1992,2018,8,"6 - 10",Aktif,PNS,Kristen,S1,Analis SDM Aparatur Ahli Pertama,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Kalimantan Barat,Daerah,Kalimantan Barat,Baik,81.44,3,false,2026-07-08
20209,"200107062026076133",Kala Situmorang,L,25,"21 - 30",Gen Z (1997-2012),2001,2026,0,"1 - 5",Aktif,PPPK,Islam,D3,Analis SDM Aparatur Ahli Muda,Fungsional,II/a,Pengatur Muda,Pemerintah Provinsi Kalimantan Utara,Daerah,Kalimantan Utara,Baik,81.65,2,false,2026-07-08
20210,"198501212020075031",Ir. Nurul Farida,L,41,"41 - 50",Milenial (1981-1996),1985,2020,6,"6 - 10",Aktif,PNS,Islam,S1,Sekretaris,Struktural,III/d,Penata Tingkat I,Pemerintah Provinsi Riau,Daerah,Riau,Baik,82.16,4,false,2026-07-08
20211,"198806022024097253",Warsa Pranowo,L,38,"31 - 40",Milenial (1981-1996),1988,2024,2,"1 - 5",Aktif,PNS,Islam,S1,Penghulu,Fungsional,III/c,Penata,Pemerintah Daerah DI Yogyakarta,Daerah,DI Yogyakarta,Baik,81.85,2,false,2026-07-08
20212,"200402042026040293","Cecep Pudjiastuti, M.M.",P,22,"21 - 30",Gen Z (1997-2012),2004,2026,0,"1 - 5",Aktif,PNS,Islam,S1,Penghulu,Fungsional,II/a,Pengatur Muda,Pemerintah Provinsi DKI Jakarta,Daerah,DKI Jakarta,Sangat Baik,90.05,1,false,2026-07-08
20213,"200005142023015586","drg. Luluh Megantara, S.H.",P,26,"21 - 30",Gen Z (1997-2012),2000,2023,3,"1 - 5",Aktif,PNS,Kristen,S1,Perencana Ahli Pertama,Fungsional,II/a,Pengatur Muda,Kementerian Pertahanan,Pusat,DKI Jakarta,Cukup,76.93,3,false,2026-07-08
20214,"198606092017029132",R.M. Kuncara Haryanto,L,40,"31 - 40",Milenial (1981-1996),1986,2017,9,"6 - 10",Aktif,PNS,Islam,S1,Kepala Bidang,Struktural,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Kalimantan Utara,Daerah,Kalimantan Utara,Baik,81.59,4,false,2026-07-08
20215,"196602181996068864",Ir. Nurul Pratiwi,P,60,"51 - 60",Gen X (1965-1980),1966,1996,30,"26 - 30",Pensiun,PPPK,Islam,S1,Analis SDM Aparatur Ahli Pertama,Fungsional,III/b,Penata Muda Tingkat I,Pemerintah Provinsi Papua Selatan,Daerah,Papua Selatan,Baik,83.39,8,false,2026-07-08
20216,"199306292024056943",dr. Zizi Lazuardi,P,33,"31 - 40",Milenial (1981-1996),1993,2024,2,"1 - 5",Aktif,PNS,Katolik,S1,Penghulu,Fungsional,III/b,Penata Muda Tingkat I,Kementerian Pertahanan,Pusat,DKI Jakarta,Baik,84.21,2,false,2026-07-08
20217,"199507232018083039",Amalia Kusumo,L,30,"21 - 30",Milenial (1981-1996),1995,2018,8,"6 - 10",Aktif,PNS,Islam,S1,Penyuluh Pertanian,Fungsional,II/a,Pengatur Muda,Pemerintah Provinsi Maluku,Daerah,Maluku,Baik,81.88,5,false,2026-07-08
20218,"196908122002078835",Bakianto Zulaika,L,56,"51 - 60",Gen X (1965-1980),1969,2002,24,"21 - 25",Pensiun,PNS,Islam,S1,Sekretaris,Struktural,III/d,Penata Tingkat I,Kementerian Dalam Negeri,Pusat,DKI Jakarta,Baik,89.26,6,false,2026-07-08
20219,"197509162019076472",Hamima Siregar,P,50,"41 - 50",Gen X (1965-1980),1975,2019,7,"6 - 10",Aktif,PPPK,Islam,S1,Penyuluh Pertanian,Fungsional,III/d,Penata Tingkat I,Pemerintah Provinsi Papua Barat Daya,Daerah,Papua Barat Daya,Cukup,76.00,6,false,2026-07-08
20220,"200011062024110802","KH. Nasrullah Wibisono, M.Kom.",P,25,"21 - 30",Gen Z (1997-2012),2000,2024,2,"1 - 5",Aktif,PNS,Islam,S1,Penghulu,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Jambi,Daerah,Jambi,Cukup,77.00,4,false,2026-07-08
20221,"196407132022079642",Eka Nurdiyanti,L,61,>60,Baby Boomers (1946-1964),1964,2022,4,"1 - 5",Pensiun,PNS,Islam,S1,Penghulu,Fungsional,IV/b,Pembina Tingkat I,Pemerintah Provinsi Lampung,Daerah,Lampung,Baik,83.07,6,false,2026-07-08
20222,"197107012004056491",Dina Wahyudin,L,55,"51 - 60",Gen X (1965-1980),1971,2004,22,"21 - 25",Aktif,PNS,Islam,S1,Pranata Komputer Ahli Muda,Fungsional,III/d,Penata Tingkat I,Pemerintah Provinsi Jambi,Daerah,Jambi,Baik,83.57,6,false,2026-07-08
20223,"200206142024044629",drg. Elisa Rahmawati,L,24,"21 - 30",Gen Z (1997-2012),2002,2024,2,"1 - 5",Aktif,PNS,Islam,S1,Pustakawan Ahli Pertama,Fungsional,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Bali,Daerah,Bali,Baik,81.63,2,true,2026-07-08
20224,"197910062015085155",Tugiman Widiastuti,P,46,"41 - 50",Gen X (1965-1980),1979,2015,11,"11 - 15",Aktif,PNS,Islam,S1,Arsiparis Ahli Pertama,Fungsional,III/c,Penata,Pemerintah Provinsi Kep. Bangka Belitung,Daerah,Kep. Bangka Belitung,Baik,77.04,4,false,2026-07-08
20225,"199306142020091434","Ivan Nashiruddin, S.Kom",P,33,"31 - 40",Milenial (1981-1996),1993,2020,6,"6 - 10",Aktif,PPPK,Islam,S1,Analis Kebijakan Ahli Pertama,Fungsional,III/a,Penata Muda,Pemerintah Provinsi Gorontalo,Daerah,Gorontalo,Baik,88.81,5,true,2026-07-08
20226,"197105112008061956",Rahayu Wastuti,P,55,"51 - 60",Gen X (1965-1980),1971,2008,18,"16 - 20",Aktif,PNS,Kristen,S1,Auditor Ahli Pertama,Fungsional,III/c,Penata,Pemerintah Provinsi Sulawesi Tengah,Daerah,Sulawesi Tengah,Baik,81.23,3,true,2026-07-08
20227,"199101222014129104",Patricia Januar,P,35,"31 - 40",Milenial (1981-1996),1991,2014,12,"11 - 15",Aktif,PPPK,Islam,S1,Kepala Subbagian,Struktural,II/b,Pengatur Muda Tingkat I,Pemerintah Provinsi Papua Barat,Daerah,Papua Barat,Baik,81.56,5,false,2026-07-08
