"pegawai_id","nip","nama_lengkap","tempat_lahir","tanggal_lahir","jenis_kelamin","jenis_asn","agama_id","pendidikan_terakhir_id","instansi_id","jabatan_id","pangkat_id","tanggal_masuk","status_pegawai","alamat","created_at","updated_at"
22156,"197712252009114869",Victoria Setiawan,Makassar,1977-12-25,P,PNS,1,4,20,18,8,2009-11-20,Aktif,"Gang Cihampelas No. 172, Padang Sidempuan, Sumatera Utara 23111",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22157,"199902012023076996","R.A. Puput Sirait, M.Ak",Solo,1999-02-01,P,PNS,1,4,17,17,2,2023-07-01,Aktif,"Jl. Laswi No. 713, Dumai, RI 75159",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22158,"198502262019109400","Eka Kurniawan, S.Pt",Makassar,1985-02-26,P,PNS,2,5,29,5,8,2019-10-20,Aktif,"Gang Kutai No. 23, Lhokseumawe, SU 44786",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22159,"196311062012015457","Kamaria Mustofa, M.Farm",Padang,1963-11-06,L,PNS,3,5,13,4,8,2012-01-02,Aktif,"Jalan Ciumbuleuit No. 723, Sorong, Papua 00395",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22160,"198807042022036275",Balamantri Habibi,Bekasi,1988-07-04,P,PNS,1,4,47,12,7,2022-03-02,Aktif,"Gg. Jayawijaya No. 812, Makassar, Kepulauan Riau 27683",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22161,"197810192010055699",Umi Pratama,Bandung,1978-10-19,P,PNS,1,4,38,23,8,2010-05-15,Aktif,"Jl. Kapten Muslihat No. 4, Cimahi, Sumatera Utara 29292",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22162,"198109092015110745","Sutan Baktianto Budiman, S.E.",Jakarta,1981-09-09,P,PNS,1,5,7,11,7,2015-11-21,Aktif,"Jalan S. Parman No. 46, Cilegon, Bali 85344",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22163,"199402122019029898",Irnanto Mayasari,Depok,1994-02-12,P,PNS,1,2,23,19,2,2019-02-03,Aktif,"Gang Cikapayang No. 35, Makassar, PB 88248",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22164,"196412211999105246",R. Paramita Januar,Bekasi,1964-12-21,P,PNS,1,4,2,7,8,1999-10-25,Aktif,"Jalan Cikutra Timur No. 800, Palangkaraya, SN 19845",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22165,"197411212023012170",Ulya Suwarno,Solo,1974-11-21,P,PNS,1,4,38,17,8,2023-01-19,Aktif,"Jl. M.T Haryono No. 25, Batu, Nusa Tenggara Timur 41567",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22166,"197004052011063746",Hilda Anggriawan,Yogyakarta,1970-04-05,L,PNS,1,4,43,14,8,2011-06-06,Aktif,"Gang Dr. Djunjunan No. 30, Bogor, Kalimantan Barat 68827",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22167,"199309022016100417",Asman Uwais,Surabaya,1993-09-02,P,PPPK,1,5,36,16,2,2016-10-02,Aktif,"Gg. Raya Setiabudhi No. 74, Padang, Riau 00890",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22168,"200110252023127831","Dr. Raditya Aryani, M.Pd",Denpasar,2001-10-25,P,PNS,1,4,6,22,1,2023-12-07,Aktif,"Jl. Ir. H. Djuanda No. 5, Binjai, SB 80096",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22169,"197804072022042195",Balidin Tamba,Padang,1978-04-07,L,PPPK,1,4,45,10,8,2022-04-24,Aktif,"Jalan Setiabudhi No. 757, Tidore Kepulauan, Sulawesi Utara 18558",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22170,"197108122024036839","Tgk. Paramita Mayasari, S.T.",Bekasi,1971-08-12,L,PNS,1,5,26,9,9,2024-03-18,Aktif,"Jalan Cikutra Timur No. 7, Bukittinggi, SU 32514",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22171,"196911102001063620",Zaenab Najmudin,Bekasi,1969-11-10,L,PNS,3,5,8,18,7,2001-06-17,Aktif,"Gg. Suryakencana No. 0, Cimahi, DI Yogyakarta 79562",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22172,"197011042024090925",Koko Saputra,Cirebon,1970-11-04,P,PNS,1,4,30,3,9,2024-09-22,Aktif,"Gg. Sadang Serang No. 201, Gorontalo, Jambi 99040",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22173,"197510272016046382",Dt. Teddy Nainggolan,Surabaya,1975-10-27,L,PPPK,1,5,41,7,7,2016-04-07,Aktif,"Gg. Rajiman No. 4, Palembang, Kalimantan Barat 57151",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22174,"197910252001100837",Garang Fujiati,Yogyakarta,1979-10-25,L,PNS,1,4,2,3,1,2001-10-21,Aktif,"Jl. Ronggowarsito No. 1, Serang, JB 69007",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22175,"200307202025079595",Puti Kamila Handayani,Denpasar,2003-07-20,L,PPPK,1,4,28,22,2,2025-07-11,Aktif,"Jalan Rajiman No. 252, Kota Administrasi Jakarta Pusat, KI 13070",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22176,"197304202004071450",Puput Astuti,Tasikmalaya,1973-04-20,P,PNS,1,4,23,2,6,2004-07-12,Aktif,"Gg. Gardujati No. 7, Ternate, Sumatera Utara 96353",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22177,"196807242017016878","drg. Rudi Haryanto, M.TI.",Yogyakarta,1968-07-24,P,PPPK,2,4,35,4,9,2017-01-18,Aktif,"Gg. Cihampelas No. 65, Pekanbaru, BA 90037",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22178,"199603032025083163",T. Ivan Nurdiyanti,Makassar,1996-03-03,L,PNS,1,4,39,9,5,2025-08-18,Aktif,"Gang Soekarno Hatta No. 30, Tidore Kepulauan, SG 88294",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22179,"199603122021116076",Warsita Waluyo,Malang,1996-03-12,P,PNS,1,4,7,20,2,2021-11-06,Aktif,"Jl. Erlangga No. 312, Pekanbaru, NT 08928",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22180,"196607292004038192","Ophelia Waluyo, M.Farm",Denpasar,1966-07-29,P,PNS,1,5,2,8,8,2004-03-03,Pensiun,"Gang Kutisari Selatan No. 3, Sorong, JT 19370",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22181,"199907192023081596","Safina Simbolon, S.Psi",Bogor,1999-07-19,L,PPPK,1,4,35,6,2,2023-08-16,Aktif,"Gg. Sukabumi No. 97, Ambon, Maluku 91647",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22182,"199103152026038383","dr. Cemani Sihotang, S.IP",Yogyakarta,1991-03-15,P,PNS,1,4,5,5,8,2026-03-14,Aktif,"Jl. K.H. Wahid Hasyim No. 2, Sibolga, Sulawesi Tengah 08204",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22183,"199302052015031546","Dina Waskita, M.Pd",Cirebon,1993-02-05,L,PNS,1,2,36,14,1,2015-03-14,Aktif,"Jalan Ronggowarsito No. 2, Sibolga, Bengkulu 82212",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22184,"197211072024112905",Padmi Pradipta,Bekasi,1972-11-07,L,PNS,1,4,9,20,10,2024-11-18,Aktif,"Gang Kebonjati No. 200, Kota Administrasi Jakarta Utara, BT 70378",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22185,"198304262015125683",Yosef Sirait,Medan,1983-04-26,L,PNS,1,4,27,14,7,2015-12-10,Aktif,"Jl. Kiaracondong No. 1, Meulaboh, Sumatera Selatan 65160",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22186,"200001142024081742","Ir. Lutfan Hastuti, S.Psi",Palembang,2000-01-14,P,PNS,1,2,43,23,1,2024-08-17,Aktif,"Jalan Kebonjati No. 18, Pematangsiantar, Maluku Utara 08392",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22187,"197305182000046731","Radit Pradana, M.Kom.",Surabaya,1973-05-18,L,PPPK,4,4,16,4,6,2000-04-14,Aktif,"Jalan Dipatiukur No. 86, Banda Aceh, RI 45550",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22188,"197501202010056841",Jagaraga Farida,Tasikmalaya,1975-01-20,P,PPPK,1,5,11,11,7,2010-05-11,Aktif,"Jalan Ciwastra No. 041, Dumai, Banten 07655",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22189,"197302022023074429","Dr. Marsudi Mardhiyah, S.Farm",Bandung,1973-02-02,P,PNS,1,4,16,13,8,2023-07-15,Aktif,"Jalan Rajiman No. 61, Palangkaraya, NT 90286",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22190,"196308072023069055",Ghani Iswahyudi,Semarang,1963-08-07,P,PPPK,1,5,3,5,10,2023-06-10,Pensiun,"Gg. W.R. Supratman No. 966, Mataram, Sulawesi Selatan 37331",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22191,"196611092005067040",Farhunnisa Dongoran,Surabaya,1966-11-09,L,PNS,1,5,4,19,7,2005-06-05,Pensiun,"Jl. Cihampelas No. 029, Bau-Bau, Lampung 31532",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22192,"199301192020064114",R. Gabriella Farida,Yogyakarta,1993-01-19,L,PNS,1,4,24,6,5,2020-06-20,Aktif,"Jalan Sadang Serang No. 0, Lubuklinggau, Riau 95251",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22193,"200102172023034122",Mahfud Utama,Palembang,2001-02-17,L,PNS,2,2,1,10,2,2023-03-14,Aktif,"Jalan Siliwangi No. 82, Tangerang Selatan, KT 16319",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22194,"200402292026039954",H. Pangestu Suwarno,Medan,2004-02-29,P,PNS,1,4,21,12,1,2026-03-06,Aktif,"Jalan Sadang Serang No. 2, Palu, Sulawesi Barat 28905",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22195,"198308282011025150",Aslijan Widodo,Makassar,1983-08-28,L,PNS,1,5,16,21,5,2011-02-12,Aktif,"Jalan Cikutra Barat No. 070, Bitung, ST 00568",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22196,"199404132017118002",Puti Ratna Haryanto,Depok,1994-04-13,P,PNS,1,4,34,21,1,2017-11-08,Aktif,"Gang Jakarta No. 2, Tegal, JB 20317",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22197,"198412032021045915",Kuncara Oktaviani,Solo,1984-12-03,L,PPPK,1,4,26,1,7,2021-04-18,Aktif,"Jl. Pelajar Pejuang No. 33, Kota Administrasi Jakarta Utara, Jawa Tengah 43760",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22198,"198607072023087069",Kalim Saputra,Surabaya,1986-07-07,P,PPPK,4,4,28,2,8,2023-08-03,Aktif,"Jalan Kutisari Selatan No. 3, Banjarmasin, ST 89845",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22199,"197712242015102075","drg. Harto Purwanti, S.I.Kom",Bekasi,1977-12-24,L,PNS,1,4,47,15,7,2015-10-25,Aktif,"Jl. Gardujati No. 0, Batu, LA 64140",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22200,"198604222014069491",Diah Pudjiastuti,Bekasi,1986-04-22,P,PNS,1,5,29,16,6,2014-06-09,Aktif,"Jalan Pasteur No. 4, Solok, KT 43789",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22201,"198110032008099358",Kamaria Siregar,Yogyakarta,1981-10-03,P,PPPK,1,5,24,12,6,2008-09-20,Aktif,"Jalan Raya Ujungberung No. 73, Binjai, KI 51578",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22202,"200306272026077950",Raden Hariyah,Bandung,2003-06-27,L,PNS,1,4,3,22,1,2026-07-08,Aktif,"Jalan K.H. Wahid Hasyim No. 1, Subulussalam, Sulawesi Utara 09953",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22203,"200307312025020315","Gambira Sinaga, S.Ked",Semarang,2003-07-31,L,PNS,1,2,33,10,1,2025-02-24,Aktif,"Jl. Raya Setiabudhi No. 02, Palembang, Sumatera Barat 27946",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22204,"199401232023111149",Bahuraksa Suryatmi,Padang,1994-01-23,P,PNS,1,4,15,3,5,2023-11-15,Aktif,"Jalan Suniaraja No. 07, Solok, PA 70591",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22205,"198004302007087099",Amalia Wasita,Tasikmalaya,1980-04-30,L,PNS,1,4,29,1,5,2007-08-27,Aktif,"Gg. M.H Thamrin No. 615, Pontianak, Kepulauan Bangka Belitung 40335",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22206,"199201312022026390","Kusuma Agustina, S.E.I",Tasikmalaya,1992-01-31,P,PNS,1,4,5,22,6,2022-02-04,Aktif,"Jl. Pasirkoja No. 852, Tangerang Selatan, KS 87469",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22207,"200205102026011638",Ana Mangunsong,Bogor,2002-05-10,L,PNS,1,4,41,22,2,2026-01-25,Aktif,"Gg. Soekarno Hatta No. 4, Pekanbaru, Jawa Tengah 38020",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22208,"200305162025106470","Genta Suryono, S.E.",Yogyakarta,2003-05-16,L,PNS,1,4,12,19,2,2025-10-13,Aktif,"Jl. M.H Thamrin No. 4, Batu, BT 03771",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22209,"196704042020038756",Galar Pranowo,Yogyakarta,1967-04-04,L,PNS,1,4,7,21,10,2020-03-23,Pensiun,"Gang Cempaka No. 933, Makassar, Bengkulu 49336",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22210,"198108242015040606",Ega Padmasari,Malang,1981-08-24,P,PNS,1,4,16,22,7,2015-04-13,Aktif,"Jl. Setiabudhi No. 97, Batu, Jambi 96070",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22211,"197612282012023077",Jail Wahyuni,Malang,1976-12-28,P,PNS,1,4,24,4,7,2012-02-04,Aktif,"Jl. Astana Anyar No. 21, Prabumulih, Nusa Tenggara Timur 35746",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22212,"198510172024049085",Rachel Adriansyah,Malang,1985-10-17,P,PNS,1,4,27,17,7,2024-04-18,Aktif,"Gang Soekarno Hatta No. 07, Jayapura, Maluku Utara 89801",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22213,"197308042006074354","Nilam Sihombing, S.E.",Malang,1973-08-04,L,PPPK,1,5,45,3,7,2006-07-06,Aktif,"Jl. Ciumbuleuit No. 669, Lhokseumawe, SG 40442",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22214,"198702062026060688","Edi Sitompul, S.I.Kom",Semarang,1987-02-06,L,PNS,1,4,21,4,7,2026-06-08,Aktif,"Gg. Merdeka No. 530, Cirebon, BT 49908",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22215,"197802082022127057",Ir. Rahmi Sirait,Tasikmalaya,1978-02-08,P,PNS,1,4,24,2,8,2022-12-26,Aktif,"Gang Ahmad Dahlan No. 5, Tegal, KR 53601",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22216,"197205312017080801","R. Safina Ardianto, S.Ked",Padang,1972-05-31,L,PNS,1,6,2,4,8,2017-08-18,Aktif,"Gg. Siliwangi No. 9, Sungai Penuh, Sulawesi Utara 25230",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22217,"200301162026078572",Banawa Rajata,Makassar,2003-01-16,L,PPPK,1,4,8,14,1,2026-07-28,Aktif,"Jl. Jakarta No. 689, Ternate, Papua 97830",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22218,"197805182022035657",Dr. Jaka Irawan,Makassar,1978-05-18,L,PNS,1,5,20,9,8,2022-03-18,Aktif,"Gg. W.R. Supratman No. 97, Surabaya, Kalimantan Barat 60690",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22219,"198802112018064999","Lembah Sihotang, S.E.",Surabaya,1988-02-11,P,PPPK,1,4,8,13,5,2018-06-26,Aktif,"Gg. Jamika No. 5, Blitar, KB 30332",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22220,"199603102021107651",Martana Rahayu,Bekasi,1996-03-10,L,PNS,1,5,7,13,2,2021-10-27,Aktif,"Jalan Setiabudhi No. 7, Tasikmalaya, Kalimantan Utara 65233",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22221,"197107172002117887","dr. Imam Simbolon, S.Ked",Tasikmalaya,1971-07-17,P,PNS,1,5,28,3,5,2002-11-18,Aktif,"Gang Suryakencana No. 14, Pematangsiantar, Riau 46926",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22222,"200203042026074152",Calista Usada,Cirebon,2002-03-04,P,PNS,1,2,8,18,2,2026-07-06,Aktif,"Gang Surapati No. 96, Batu, BA 15044",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22223,"198512032013102628","Tgk. Radit Setiawan, S.Gz",Solo,1985-12-03,L,PNS,1,4,32,6,5,2013-10-27,Aktif,"Gg. Pasteur No. 14, Cilegon, Sulawesi Barat 41074",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22224,"199009142025112190","Prayoga Jailani, S.H.",Denpasar,1990-09-14,P,PNS,1,4,29,15,7,2025-11-17,Aktif,"Jalan Kutai No. 212, Surakarta, MU 09595",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22225,"198905242018051317",dr. Emong Astuti,Makassar,1989-05-24,P,PPPK,1,4,6,19,5,2018-05-24,Aktif,"Jl. Ahmad Yani No. 33, Purwokerto, SR 93147",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22226,"196906092026068663","Lamar Yuniar, M.Kom.",Semarang,1969-06-09,P,PNS,1,5,4,4,9,2026-06-02,Aktif,"Jalan Abdul Muis No. 1, Cirebon, DKI Jakarta 64348",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22227,"196602272012055246",H. Tedi Saptono,Bandung,1966-02-27,P,PNS,1,4,46,5,9,2012-05-08,Pensiun,"Jalan Rawamangun No. 9, Malang, Bengkulu 27084",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22228,"198705262014011380",Salsabila Samosir,Bandung,1987-05-26,P,PNS,1,4,39,12,6,2014-01-12,Aktif,"Gang Cihampelas No. 3, Tanjungpinang, SU 70665",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22229,"198412162024098974",Lili Simbolon,Surabaya,1984-12-16,P,PNS,1,4,15,2,7,2024-09-20,Aktif,"Gang Suniaraja No. 145, Sibolga, MA 87819",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22230,"198611272012110101",Puti Eka Budiyanto,Depok,1986-11-27,L,PNS,1,4,22,5,2,2012-11-11,Aktif,"Jl. Dr. Djunjunan No. 57, Semarang, Gorontalo 03138",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22231,"198010012022116794",Ghaliyati Rahmawati,Padang,1980-10-01,L,PNS,1,5,3,10,8,2022-11-06,Aktif,"Jl. S. Parman No. 23, Meulaboh, BE 02138",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22232,"196704061991093503",Dodo Sinaga,Surabaya,1967-04-06,L,PNS,1,5,6,2,2,1991-09-25,Pensiun,"Jl. KH Amin Jasuta No. 5, Batam, LA 58466",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22233,"196509042001055560",Devi Saputra,Malang,1965-09-04,P,PPPK,1,5,47,22,8,2001-05-24,Pensiun,"Jalan Suniaraja No. 9, Sawahlunto, Kalimantan Barat 72083",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22234,"199011202022037625",Darmaji Siregar,Depok,1990-11-20,L,PNS,1,4,43,10,8,2022-03-28,Aktif,"Gg. Abdul Muis No. 202, Tual, MA 82522",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22235,"197409102021081097",Ratih Firgantoro,Bandung,1974-09-10,L,PNS,1,4,41,1,9,2021-08-01,Aktif,"Gang Raya Ujungberung No. 292, Bau-Bau, Aceh 40625",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22236,"196712192015052477",Mustofa Gunarto,Jakarta,1967-12-19,L,PNS,1,5,37,4,9,2015-05-21,Pensiun,"Gang W.R. Supratman No. 9, Cimahi, Sulawesi Utara 09988",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22237,"198906222016094011",Laswi Wibisono,Malang,1989-06-22,P,PNS,1,4,41,17,6,2016-09-17,Aktif,"Jalan Jayawijaya No. 05, Bima, Kalimantan Tengah 91941",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22238,"198207112019028997",drg. Akarsana Pratiwi,Makassar,1982-07-11,P,PNS,1,5,5,9,8,2019-02-02,Aktif,"Jalan Setiabudhi No. 505, Palangkaraya, Sumatera Barat 63309",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22239,"196510042017076220",Ir. Ibrani Marbun,Malang,1965-10-04,L,PNS,1,5,36,6,10,2017-07-26,Pensiun,"Jl. Cikapayang No. 37, Bima, Kalimantan Timur 05753",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22240,"198201152008115300",Queen Sihotang,Tasikmalaya,1982-01-15,P,PNS,1,5,16,7,1,2008-11-18,Aktif,"Gg. Jakarta No. 0, Palu, SG 25591",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22241,"197707012020088589","R. Ella Mangunsong, M.Pd",Tasikmalaya,1977-07-01,P,PNS,1,4,35,3,8,2020-08-11,Aktif,"Gg. KH Amin Jasuta No. 14, Palu, Sumatera Utara 16842",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22242,"196706021993018620",Bagiya Mansur,Cirebon,1967-06-02,P,PPPK,1,5,10,11,1,1993-01-05,Pensiun,"Jalan Gardujati No. 047, Pekalongan, Maluku Utara 58035",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22243,"197803192022075165","Shania Setiawan, S.Sos",Bogor,1978-03-19,L,PNS,1,5,38,10,9,2022-07-02,Aktif,"Jalan Abdul Muis No. 23, Tomohon, BT 52600",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22244,"199708192023106804",Humaira Namaga,Tasikmalaya,1997-08-19,L,PNS,1,4,43,14,1,2023-10-08,Aktif,"Jl. Ronggowarsito No. 46, Langsa, JB 92699",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22245,"197209222005071227",Gaduh Widodo,Bandung,1972-09-22,L,PNS,1,4,1,18,8,2005-07-18,Aktif,"Jl. Pacuan Kuda No. 83, Kota Administrasi Jakarta Utara, Sumatera Selatan 42529",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22246,"199910102025094453",Dt. Panji Riyanti,Jakarta,1999-10-10,L,PNS,1,4,15,16,1,2025-09-03,Aktif,"Jalan Lembong No. 63, Kota Administrasi Jakarta Pusat, Papua Barat 27270",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22247,"197312212005071302",Hj. Uli Winarsih,Makassar,1973-12-21,L,PPPK,4,4,4,3,7,2005-07-06,Aktif,"Gang M.H Thamrin No. 90, Solok, RI 78741",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22248,"199707032023119790",Widya Saefullah,Bandung,1997-07-03,L,PNS,2,2,19,22,1,2023-11-17,Aktif,"Gang Abdul Muis No. 479, Samarinda, KI 47362",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22249,"197704032005089368",Nugraha Nashiruddin,Surabaya,1977-04-03,L,PPPK,1,4,42,19,6,2005-08-16,Aktif,"Jl. Wonoayu No. 112, Sorong, Jambi 08436",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22250,"199206262019119493",Emong Waluyo,Depok,1992-06-26,L,PNS,1,5,24,16,6,2019-11-16,Aktif,"Jl. Cihampelas No. 53, Depok, Kalimantan Barat 60791",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22251,"199609202021089564","Balamantri Aryani, M.Ak",Bandung,1996-09-20,L,PNS,1,4,35,5,2,2021-08-23,Aktif,"Jalan Kutai No. 0, Purwokerto, JT 70989",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22252,"199709072022079658","Ir. Luwes Rajata, M.Ak",Padang,1997-09-07,P,PNS,1,4,34,17,2,2022-07-19,Aktif,"Gang H.J Maemunah No. 64, Makassar, SB 12806",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22253,"199510252019055944",R. Patricia Andriani,Malang,1995-10-25,L,PNS,1,4,36,6,2,2019-05-23,Aktif,"Gg. Pacuan Kuda No. 30, Tomohon, KT 07666",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22254,"198211282009029452",Hj. Mila Oktaviani,Bogor,1982-11-28,P,PNS,1,5,26,13,5,2009-02-04,Aktif,"Gang PHH. Mustofa No. 4, Tangerang Selatan, SR 70760",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22255,"197304052020031285",Gandewa Latupono,Bogor,1973-04-05,L,PNS,1,4,6,13,8,2020-03-02,Aktif,"Jalan S. Parman No. 66, Banda Aceh, Nusa Tenggara Barat 78239",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22256,"199412192019099056","H. Harjasa Firgantoro, S.Psi",Cirebon,1994-12-19,P,PNS,1,5,3,1,1,2019-09-09,Aktif,"Jl. Medokan Ayu No. 65, Dumai, Jambi 41962",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22257,"196310122024129895",Narji Maryati,Yogyakarta,1963-10-12,P,PNS,5,4,18,1,9,2024-12-16,Aktif,"Jl. Cihampelas No. 891, Prabumulih, Kalimantan Tengah 00878",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22258,"197709112012023455",Raina Suartini,Padang,1977-09-11,P,PPPK,1,5,17,8,8,2012-02-03,Aktif,"Gang Jamika No. 215, Kotamobagu, SU 49288",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22259,"196611222019045619","Rahmat Sudiati, M.TI.",Malang,1966-11-22,P,PNS,1,5,31,10,9,2019-04-25,Pensiun,"Jalan Peta No. 248, Balikpapan, Sulawesi Tenggara 77269",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22260,"197904292002091273",Samiah Mahendra,Denpasar,1979-04-29,P,PNS,1,4,35,11,2,2002-09-21,Aktif,"Jalan Tebet Barat Dalam No. 2, Sungai Penuh, Jambi 17938",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22261,"199603182019065219",Diah Sitorus,Padang,1996-03-18,L,PNS,1,4,7,22,1,2019-06-02,Aktif,"Gang Rajawali Barat No. 0, Kupang, Kalimantan Tengah 94601",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22262,"197107061997119470",Ifa Wasita,Medan,1971-07-06,L,PNS,1,5,8,15,2,1997-11-02,Aktif,"Jalan Wonoayu No. 59, Banjarmasin, DKI Jakarta 66966",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22263,"198512252012071653","Garang Rahmawati, M.Pd",Malang,1985-12-25,L,PPPK,1,5,30,4,6,2012-07-11,Aktif,"Jl. Tubagus Ismail No. 487, Pekalongan, Sumatera Utara 47862",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
22264,"198408252006068882","Tirta Pradipta, S.I.Kom",Bogor,1984-08-25,P,PNS,1,4,13,10,1,2006-06-28,Aktif,"Jl. Joyoboyo No. 35, Pematangsiantar, SU 80552",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
